T,Solar,Wind,Price
1979,0.4264,0,46.33
1980,0.4459,0,69.42
1981,0.4834,0,69.04
1982,0.6303,0,70.45
1983,0.3922,0,70.45
1984,0.3528,0,70.45
1985,0.2192,0.020862654,70.45
1986,0.0833,0.021975535,70.45
1987,0,0.011027306,235.86
1988,0,0.021390818,235.86
1989,0,0.021264704,235.86
1990,0,0.014247316,233
1991,0,0,62.1
1992,0,0,62.1
1993,0,0,45.52
1994,0,0,46.63
1995,0,0,45.52
1996,0,0,34.49
1997,0,0,34.49
1998,0,0,44.54
1999,0,0,87.34
2000,0.0483,0,105.85
2001,0.1379,0,130.37
2002,0.2279,0,125.01
2003,0.2641,0,121.34
2004,0.2979,0,93.06
2005,0.3468,0,93.06
2006,0.3644,0,105.97
2007,0.3465,0,110.38
2008,0.324,0,110.38
2009,0.2125,0,110.38
2010,0.0673,0,135.68
2011,0,0,150.24
2012,0,0,152.2
2013,0,0,151.28
2014,0,0,111.67
2015,0,0,112.57
2016,0,0.064722112,111.67
2017,0,0.312987471,106.44
2018,0,0.269982337,103.55
2019,0,0.151115083,97.92
2020,0,0.235408733,96.06
2021,0,0.618458647,82.38
2022,0,0.779537774,82.38
2023,0.0093,0.886325634,62.39
2024,0.1704,0.792600298,73.31
2025,0.328,0.860982402,73.31
2026,0.4703,0.99371197,84.27
2027,0.6274,0.996912006,84.27
2028,0.7216,1,84.27
2029,0.7561,1,120.39
2030,0.7595,1,84.27
2031,0.7269,1,84.27
2032,0.5849,1,84.27
2033,0.3979,1,170.19
2034,0.1641,1,170.19
2035,0,1,170.19
2036,0,1,265.65
2037,0,1,178.02
2038,0,1,170.19
2039,0,0.974347241,84.27
2040,0,0.953945117,84.27
2041,0,0.961571216,73.31
2042,0,0.983007046,67.23
2043,0,0.984823552,67.03
2044,0,0.999546459,66.24
2045,0,0.992358199,63.5
2046,0,1,67.03
2047,0.0322,0.996268659,72.32
2048,0.2371,0.999875908,73.98
2049,0.4628,0.999849684,99.79
2050,0.6346,1,130.18
2051,0.8577,1,118.98
2052,0.7819,1,100.71
2053,0.7841,1,130.94
2054,0.778,0.99824994,130.94
2055,0.7305,0.955675031,100.71
2056,0.5829,0.890929412,106.6
2057,0.3959,0.906362488,130.94
2058,0.1617,0.903701042,130.94
2059,0.002,0.443635567,106.49
2060,0,0.259237697,380.24
2061,0,0.406978685,107.53
2062,0,0.169199956,107.05
2063,0,0.033251281,84.35
2064,0,0,84.35
2065,0,0,73.38
2066,0,0,73.38
2067,0,0.025032482,66.68
2068,0,0.014374258,66.68
2069,0,0.012907161,45.31
2070,0,0.052602947,45.31
2071,0.0062,0.123741807,98.09
2072,0.1823,0.227048846,116.61
2073,0.3468,0.55584388,120.97
2074,0.4701,0.461899343,120.97
2075,0.5805,0.294643497,120.97
2076,0.4333,0.082914985,120.97
2077,0.3946,0.069394391,120.97
2078,0.4064,0.150848532,74.86
2079,0.471,0.310784324,74.4
2080,0.4242,0.151557405,73.55
2081,0.3109,0.062243948,74.4
2082,0.1233,0,74.4
2083,0,0,74.4
2084,0,0,74.4
2085,0,0,74.4
2086,0,0,72.33
2087,0,0.024796365,71.5
2088,0,0.054093348,72.43
2089,0,0.204194653,66.39
2090,0,0.504419107,51.52
2091,0,0.678513816,46.72
2092,0,0.650099962,36.03
2093,0,0.635367567,36.03
2094,0,0.538172051,36.03
2095,0.0003,0.782511016,50.94
2096,0.1554,0.484367354,61.92
2097,0.3028,0.790918715,61.92
2098,0.3862,0.868463096,73.69
2099,0.422,0.704541317,77.68
2100,0.4326,0.783225616,77.68
2101,0.4121,0.60454486,77.68
2102,0.4057,0.526161882,77.68
2103,0.4261,0.835819524,74.96
2104,0.3988,0.738503262,71.01
2105,0.2941,0.835316308,71.01
2106,0.1285,0.842857484,77.68
2107,0,0.615778187,100.37
2108,0,0.57747868,125.34
2109,0,0.552935569,148.28
2110,0,0.139310429,108.91
2111,0,0.23507905,99.5
2112,0,0.354889199,100.44
2113,0,0.545168342,77.71
2114,0,0.265789055,76.58
2115,0,0.361576816,69.74
2116,0,0.200960976,58.14
2117,0,0.699140727,58.14
2118,0,0.521676036,58.14
2119,0.0348,0.435407058,46.26
2120,0.2341,0.346915367,46.26
2121,0.4473,0.922808508,65.08
2122,0.6206,0.95431203,66.08
2123,0.7471,0.933420341,66.08
2124,0.7657,0.88702103,66.08
2125,0.7661,0.626911218,66.08
2126,0.7566,0.478423386,66.08
2127,0.7129,0.325121748,66.08
2128,0.5686,0.167795638,66.08
2129,0.3842,0.203338536,66.08
2130,0.1565,0.072867646,66.08
2131,0.0002,0.018210331,187.28
2132,0,0,187.28
2133,0,0.033721856,187.28
2134,0,0.15934995,66.08
2135,0,0.250877016,66.08
2136,0,0.119864627,66.08
2137,0,0.190743009,63.07
2138,0,0.128805153,63.07
2139,0,0.060656913,63.07
2140,0,0.072876254,39.74
2141,0,0.080843453,39.74
2142,0,0.060209626,39.74
2143,0.0002,0.068721148,34.7
2144,0.0882,0.020393267,34.7
2145,0.2562,0.01173661,34.7
2146,0.3786,0,34.7
2147,0.4047,0,39.74
2148,0.4264,0.014649946,129.62
2149,0.4633,0,141.94
2150,0.4704,0,141.94
2151,0.4735,0,141.94
2152,0.4192,0,129.62
2153,0.3137,0,129.62
2154,0.1351,0,129.62
2155,0,0,129.62
2156,0,0,129.62
2157,0,0.011609393,141.94
2158,0,0.016202982,141.94
2159,0,0.028293236,129.62
2160,0,0.052739522,39.74
2161,0,0.050690484,39.74
2162,0,0.03711453,34.7
2163,0,0.035871187,34.7
2164,0,0.026574189,34.7
2165,0,0.012101951,34.7
2166,0,0.010654596,34.7
2167,0.037,0,39.74
2168,0.2248,0,39.74
2169,0.4018,0,34.72
2170,0.5175,0.00E+00,39.74
2171,0.5659,0.00E+00,39.74
2172,0.5358,0,65.73
2173,0.5103,0,65.73
2174,0.49,0.019812666,65.73
2175,0.4501,0.046585303,65.73
2176,0.3662,0.090902983,65.73
2177,0.213,0.098638515,65.73
2178,0.0551,0.031412591,65.73
2179,0,0,130.18
2180,0,0,130.18
2181,0,0,136.7
2182,0,0,136.7
2183,0,0.023220315,130.18
2184,0,0.020865603,116.98
2185,0,0.020045977,110.71
2186,0,0.036782524,105.69
2187,0,0.114450452,103.89
2188,0,0.200533097,105.69
2189,0,0.221347079,105.69
2190,0,0.213333298,105.69
2191,0.0202,0.298404806,45.78
2192,0.2003,0.407161072,35.22
2193,0.3569,0.628240044,65.4
2194,0.4826,0.743516848,65.4
2195,0.5807,0.866955888,65.4
2196,0.6111,0.897747421,65.4
2197,0.6514,0.931212525,65.4
2198,0.6594,0.975976478,65.4
2199,0.6682,0.966065858,65.4
2200,0.5455,0.943629005,65.4
2201,0.3775,0.923106959,65.59
2202,0.1581,0.922720791,140.68
2203,0.0085,0.910786188,139.98
2204,0,0.772272425,139.98
2205,0,0.899353275,140.68
2206,0,0.991617676,140.68
2207,0,0.620693381,139.98
2208,0,0.678800872,114
2209,0,0.577021564,93.64
2210,0,0.611264321,93.14
2211,0,0.478797639,93.64
2212,0,0.279570956,93.14
2213,0,0.874476589,93.64
2214,0,0.868386554,93.14
2215,0.0496,0.875470798,48.42
2216,0.2468,0.847247902,54.99
2217,0.4598,0.882829438,69.68
2218,0.625,0.954944014,82.58
2219,0.7514,0.979182887,79.55
2220,0.7624,0.989572552,81.7
2221,0.7642,0.952157445,81.22
2222,0.7554,0.919222383,112.29
2223,0.7045,0.923042707,101.3
2224,0.5605,0.921359077,101.3
2225,0.3719,0.919538088,101.3
2226,0.1554,0.506437429,109.1
2227,0.01,0.191216039,142.77
2228,0,0.238919835,116.61
2229,0,0.382047595,107.48
2230,0,0.542113364,143.4
2231,0,0.381044393,65.26
2232,0,0.203777872,55.34
2233,0,0.136987946,54.95
2234,0,0.318760833,51.14
2235,0,0.368384667,48.56
2236,0,0.098987631,39.37
2237,0,0.382795477,34.94
2238,0,0.569986653,51.14
2239,0.0491,0.542478469,55.85
2240,0.2141,0.209911089,55.94
2241,0.4515,0.019831942,107.79
2242,0.6117,0.210896413,108.11
2243,0.6309,0.683231225,108.11
2244,0.7525,0.868681185,108.11
2245,0.7496,0.915136836,108.11
2246,0.7257,0.895497283,108.11
2247,0.6541,0.993974372,105.5
2248,0.4976,0.970088825,105.43
2249,0.3381,0.995214242,105.43
2250,0.147,0.984813851,105.5
2251,0.0018,0.944738816,107.79
2252,0,0.840179907,107.1
2253,0,0.545798474,108.11
2254,0,0.76685132,108.11
2255,0,0.464912698,106.49
2256,0,0.843446279,90.52
2257,0,0.953483638,84.79
2258,0,0.973527133,84.79
2259,0,0.921816151,84.05
2260,0,0.737228591,81.27
2261,0,0.571228247,84.05
2262,0,0.651046096,90.52
2263,0.0491,0.664964458,36.19
2264,0.2422,0.603196166,59.78
2265,0.4257,0.884046822,87.84
2266,0.546,0.938504856,103.07
2267,0.6216,0.913657665,127.82
2268,0.5762,0.831055083,127.82
2269,0.5653,0.808008302,118.11
2270,0.6065,0.837173011,103.07
2271,0.6343,0.628064028,87.84
2272,0.5315,0.600302206,87.84
2273,0.2983,0.685926467,87.84
2274,0.16,0.700277898,87.84
2275,0.014,0.118658468,87.84
2276,0,0.083829697,81.04
2277,0,0.195891024,87.84
2278,0,0.444090966,103.07
2279,0,0.354391551,61.81
2280,0,0.69659104,61.81
2281,0,0.657679701,60.09
2282,0,0.437047733,57.3
2283,0,0.238050267,80.13
2284,0,0.177561141,73.84
2285,0,0.283058189,73.84
2286,0,0.234756038,73.84
2287,0.0569,0.105137626,49.41
2288,0.2498,0.055060924,70.69
2289,0.4465,0.095493681,72.16
2290,0.5542,0.26689331,78.52
2291,0.6096,0.387002398,79.98
2292,0.6639,0.246510815,84.12
2293,0.7193,0.230494356,83.89
2294,0.737,0.381612398,84.69
2295,0.6988,0.531388385,76.65
2296,0.562,0.699402301,72.16
2297,0.385,0.854980733,72.16
2298,0.1601,0.808564753,79.98
2299,0.0192,0.829649548,78.62
2300,0,0.669244562,78.62
2301,0,0.659590917,78.62
2302,0,0.876262354,78.62
2303,0,0.898822013,59.1
2304,0,0.894057297,59.1
2305,0,0.929003991,57.74
2306,0,0.628954665,57.74
2307,0,0.31563036,57.74
2308,0,0.237378701,55.43
2309,0,0.215747829,34.63
2310,0,0.089017599,34.63
2311,0.0555,0.085251432,55.24
2312,0.241,0.165934657,55.07
2313,0.4392,0.109972284,76.83
2314,0.6086,0.175782092,79.77
2315,0.7464,0.748651772,96.32
2316,0.757,0.629326454,76.89
2317,0.7343,0.792393782,80.13
2318,0.6407,0.799346829,85.7
2319,0.5061,0.948653662,78.66
2320,0.3957,0.912765566,76.83
2321,0.2808,0.814740112,76.83
2322,0.1299,0.61073747,76.83
2323,0,0.291385765,75.28
2324,0,0.206756935,75.44
2325,0,0.190231046,90.81
2326,0,0.083216299,97.42
2327,0,0.049639754,75.28
2328,0,0.044202038,55.24
2329,0,0.097219261,55.24
2330,0,0.171863741,52.35
2331,0,0.177321011,53.86
2332,0,0.21441473,53.86
2333,0,0.282128156,53.86
2334,0,0.145484844,53.86
2335,0.0464,0.043792948,34.53
2336,0.209,0.065784089,58.16
2337,0.3667,0.174543002,101.7
2338,0.4803,0.258927148,101.7
2339,0.4824,0.39346479,101.7
2340,0.45,0.467444176,101.7
2341,0.4528,0.622773338,101.7
2342,0.4866,0.245092692,101.7
2343,0.5044,0.197216836,89.84
2344,0.4501,0.044782357,89.84
2345,0.3317,0.01252694,95.22
2346,0.1451,0,101.7
2347,0.0059,0.013423391,98.28
2348,0,0.029595598,98.12
2349,0,0.063425875,98.28
2350,0,0.387253468,123.33
2351,0,0.791232557,86.57
2352,0,0.879611253,65.91
2353,0,0.953315325,65.91
2354,0,0.968467091,65.91
2355,0,0.981825953,64.87
2356,0,0.989235559,64.87
2357,0,0.997703918,63.41
2358,0,0.944346295,65.91
2359,0.0445,0.953673152,34.52
2360,0.2149,0.976080941,57.8
2361,0.3872,0.97657778,57.8
2362,0.5191,0.996215831,57.8
2363,0.6164,0.999138064,57.22
2364,0.6094,1,57.8
2365,0.6213,1,58.16
2366,0.5855,1,98.43
2367,0.5484,1,98.43
2368,0.4324,0.999190732,115.4
2369,0.2942,0.994234076,115.4
2370,0.1239,0.95742704,115.4
2371,0.0042,0.927139071,130.85
2372,0,0.745099025,99.14
2373,0,0.60219648,106.58
2374,0,0.420124341,142.87
2375,0,0.635494902,96.7
2376,0,0.726779457,54.49
2377,0,0.721303651,52.34
2378,0,0.799251336,52.34
2379,0,0.749478917,52.34
2380,0,0.398855344,52.34
2381,0,0.470517482,52.34
2382,0,0.39191591,52.34
2383,0.0596,0.42957468,53.47
2384,0.2421,0.139602775,68.86
2385,0.4408,0.588824221,75.13
2386,0.5842,0.670703408,75.13
2387,0.6896,0.809763618,89.51
2388,0.6858,0.685397178,89.34
2389,0.6341,0.601916953,88.43
2390,0.5742,0.677086028,86.32
2391,0.5271,0.575949002,81.71
2392,0.4501,0.455980264,86.32
2393,0.3211,0.351671968,86.78
2394,0.1502,0.381796081,94.93
2395,0.0118,0.252043712,86.83
2396,0,0.258929453,79.83
2397,0,0.763747146,79.83
2398,0,0.889243751,79.83
2399,0,0.648986538,65.09
2400,0,0.469876128,61.41
2401,0,0.490472655,50.47
2402,0,0.637836628,50.47
2403,0,0.621742043,50.47
2404,0,0.330594211,50.47
2405,0,0.323962357,50.47
2406,0,0.422679911,42.9
2407,0.0674,0.24931207,43.53
2408,0.2425,0.025436296,52.29
2409,0.4158,0,278.87
2410,0.5463,0,59.57
2411,0.6386,0,59.57
2412,0.6422,0,59.57
2413,0.619,0,59.57
2414,0.535,0,59.57
2415,0.4947,0.013781423,53.46
2416,0.436,0.044657439,53.46
2417,0.31,0.254397609,59.57
2418,0.141,0.358704294,112.78
2419,0.0057,0.332846284,141.04
2420,0,0.06022725,110.75
2421,0,0.159576306,108.72
2422,0,0.125334275,59.57
2423,0,0.131921997,51.87
2424,0,0.104444824,51.71
2425,0,0.158907986,49.62
2426,0,0.116663055,48.95
2427,0,0.103410472,41.7
2428,0,0.156974394,41.7
2429,0,0.405751794,41.7
2430,0,0.792143369,41.7
2431,0.0646,0.406473039,47.29
2432,0.24,0.081967044,67.61
2433,0.4124,0.049734811,106.93
2434,0.5387,0.264582592,88.53
2435,0.5942,0.279708002,78.72
2436,0.5769,0.301022607,68.87
2437,0.5447,0.311112175,68.87
2438,0.5418,0.20917926,68.87
2439,0.534,0.340401823,67.61
2440,0.4351,0.526960224,67.61
2441,0.2974,0.189904796,68.87
2442,0.1269,0.212591537,77.74
2443,0.0095,0.015527719,79.23
2444,0,0.016055288,70.97
2445,0,0.018387344,70.97
2446,0,0.045915814,87
2447,0,0.016827198,106.93
2448,0,0.073423523,70.97
2449,0,0.173377705,54.5
2450,0,0.208944474,52.56
2451,0,0.329978577,52.56
2452,0,0.389254403,51.25
2453,0,0.455464178,49.76
2454,0,0.48458234,49.76
2455,0.0702,0.492472611,44.97
2456,0.2614,0.157273176,44.97
2457,0.4627,0,68.67
2458,0.6166,0,70.9
2459,0.7112,0.062215719,70.89
2460,0.716,0.137279524,68.2
2461,0.7297,0.053224237,65.18
2462,0.7274,0.050715234,66.21
2463,0.6825,0.238390116,62.49
2464,0.5492,0.188480745,56.83
2465,0.3739,0.281181321,56.7
2466,0.1552,0.485919302,58.19
2467,0.0324,0.727473842,64.47
2468,0,0.440616911,56.7
2469,0,0.471599932,44.96
2470,0,0.55448144,56.94
2471,0,0.61161826,59.02
2472,0,0.818037241,41.64
2473,0,0.694631185,41.64
2474,0,0.761206435,41.64
2475,0,0.797289552,33.79
2476,0,0.913984948,32.32
2477,0,0.984965282,33.79
2478,0,0.887248511,32.68
2479,0.0727,0.614455606,33.71
2480,0.2557,0.10050168,32.99
2481,0.4497,0.011861922,33.82
2482,0.5925,0,34.36
2483,0.704,0,64.08
2484,0.7225,0.027398769,78.03
2485,0.701,0.010080085,78.03
2486,0.6769,0.012521409,80.58
2487,0.5474,0.114167235,78.03
2488,0.3879,0.543231715,78.03
2489,0.2913,0.268981681,78.03
2490,0.1353,0.228366874,78.03
2491,0.0179,0.47167001,94.07
2492,0,0.443611509,82.19
2493,0,0.430511369,92.53
2494,0,0.535780885,107.07
2495,0,0.422804234,80.17
2496,0,0.231453332,63.54
2497,0,0.270882716,63.54
2498,0,0.412034619,63.54
2499,0,0.536872161,62.71
2500,0,0.598174956,62.71
2501,0,0.65407758,63.49
2502,0,0.447551071,63.54
2503,0.0607,0.138114183,48.57
2504,0.2295,0.075349995,49.16
2505,0.3989,0,113.15
2506,0.5445,0.060186929,113.15
2507,0.6313,0.059531384,113.15
2508,0.5756,0.142850177,125.11
2509,0.4796,0.507540368,113.15
2510,0.4497,0.731463778,113.15
2511,0.3945,0.625442093,107.74
2512,0.3274,0.66091874,107.74
2513,0.224,0.410493871,51.14
2514,0.1102,0.224887527,49.16
2515,0.0001,0.178128818,49.27
2516,0,0.382496973,49.42
2517,0,0.192226153,49.27
2518,0,0.392007858,49.27
2519,0,0.565773826,48.57
2520,0,0.485152525,39.59
2521,0,0.37645524,32.69
2522,0,0.213580425,29.9
2523,0,0.257877046,29.9
2524,0,0.425981897,29.9
2525,0,0.522435039,29.9
2526,0,0.441452127,29.9
2527,0.0551,0.154080615,48.58
2528,0.2308,0.039676985,51.49
2529,0.4115,0,68.26
2530,0.5502,0,69.21
2531,0.6653,0,68.26
2532,0.6636,0.04204391,67.17
2533,0.6573,0.217069978,67.17
2534,0.6282,0.407087519,67.17
2535,0.5712,0.635089564,65.24
2536,0.4475,0.646360348,67.17
2537,0.3088,0.609825759,68.26
2538,0.1392,0.791835181,69.21
2539,0.0306,0.972351986,69.26
2540,0,0.88256243,73.98
2541,0,0.815082214,81.21
2542,0,0.922499227,213.07
2543,0,0.735112581,82.01
2544,0,0.819642055,68.5
2545,0,0.842622525,61.94
2546,0,0.811933265,54.83
2547,0,0.820913905,48.41
2548,0,0.790716023,46.1
2549,0,0.970080723,46.06
2550,0,0.952786857,46.09
2551,0.0631,0.938394339,51.84
2552,0.2384,0.874574024,74.23
2553,0.4278,0.88953313,75.71
2554,0.5697,0.909072631,75.71
2555,0.6876,0.737738921,75.71
2556,0.6993,0.703875972,75.71
2557,0.6955,0.770148831,75.29
2558,0.6864,0.810241052,75.29
2559,0.6366,0.838583264,75.29
2560,0.5082,0.828913092,74.37
2561,0.3536,0.952508889,75.29
2562,0.1506,0.914031105,75.71
2563,0.0365,0.929276209,75.71
2564,0,0.939246999,75.71
2565,0,0.999310375,75.71
2566,0,0.999400228,79.88
2567,0,0.975179699,67.68
2568,0,0.948258934,51.84
2569,0,0.985609702,51.53
2570,0,0.959918312,51.53
2571,0,0.737334021,51.53
2572,0,0.694001321,51.53
2573,0,0.671407491,51.53
2574,0,0.494015193,51.84
2575,0.0781,0.438432316,30.25
2576,0.2608,0.074625526,47.8
2577,0.4544,0.038423458,64.56
2578,0.599,0.013505083,75.71
2579,0.7065,0.021909528,75.5
2580,0.7095,0,75.85
2581,0.6849,0,78.08
2582,0.697,0,67.01
2583,0.4869,0,60.92
2584,0.3611,0,64.98
2585,0.252,0,75.71
2586,0.1208,0,75.71
2587,0.0097,0.013446627,66.9
2588,0,0.111280618,66.4
2589,0,0.165400515,70.88
2590,0,0.163031103,78.21
2591,0,0.245527691,78.21
2592,0,0.072484059,64.21
2593,0,0,60.92
2594,0,0.010815852,60.92
2595,0,0.012128857,60.92
2596,0,0.017793169,60.92
2597,0,0,60.92
2598,0,0,62.76
2599,0.073,0,47.24
2600,0.2431,0,59.22
2601,0.4253,0,92.21
2602,0.575,0,115.32
2603,0.6945,0,92.21
2604,0.7176,0,106.13
2605,0.7241,0,104.88
2606,0.7208,0,92.21
2607,0.663,0.010907111,72.42
2608,0.5295,0.014931465,69.98
2609,0.3579,0.028212089,69.83
2610,0.1521,0.070756334,72.42
2611,0.0416,0.071964708,72.42
2612,0,0.230855088,67.4
2613,0,0.624466712,59.32
2614,0,0.516507146,54.43
2615,0,0.183182701,49.89
2616,0,0.262281799,49.71
2617,0,0.30945316,47.24
2618,0,0.550495516,46.45
2619,0,0.664329053,38.1
2620,0,0.578213232,38.1
2621,0,0.682254888,38.1
2622,0,0.413716413,46.45
2623,0.0778,0.180254113,40.89
2624,0.2571,0.013338605,60.86
2625,0.4415,0,65.04
2626,0.5769,0,68.8
2627,0.659,0.02765671,68.23
2628,0.648,0.198529484,65.53
2629,0.6455,0.689672246,62.72
2630,0.6584,0.819654682,53.53
2631,0.6393,0.902516059,37.35
2632,0.5194,0.979929492,38.94
2633,0.3527,0.997710824,38.94
2634,0.1498,0.982181765,62.72
2635,0.0324,0.939487898,62.72
2636,0,0.922122913,62.72
2637,0,0.824545602,62.72
2638,0,0.676143695,62.72
2639,0,0.658109205,58.62
2640,0,0.746611502,54.13
2641,0,0.526965156,38.94
2642,0,0.406459206,37.35
2643,0,0.345966026,38.94
2644,0,0.409449543,38.94
2645,0,0.313748355,35.15
2646,0,0.07745712,38.94
2647,0.0573,0,33.63
2648,0.1902,0,47.29
2649,0.3846,0,47.29
2650,0.508,0.013218628,47.29
2651,0.61,0.165232568,86.42
2652,0.6501,0.266042568,86.42
2653,0.6423,0.185988623,86.42
2654,0.6489,0.384558485,86.42
2655,0.5848,0.338669837,68.41
2656,0.4683,0.568642126,53.28
2657,0.3278,0.492399078,53.28
2658,0.1379,0.565280855,67.34
2659,0.0234,0.677865198,66.51
2660,0,0.652474292,66.51
2661,0,0.401912396,66.51
2662,0,0.341518969,86.42
2663,0,0.247820589,86.42
2664,0,0.211139058,74.03
2665,0,0.26189567,66.51
2666,0,0.199157888,53.28
2667,0,0.209547361,52.76
2668,0,0.721449753,52.76
2669,0,0.753557126,50.79
2670,0,0.65308724,50.79
2671,0.0323,0.355831354,50.52
2672,0.1293,0.158614515,67.43
2673,0.1894,0.221993397,89.61
2674,0.2513,0.326951688,73.69
2675,0.3005,0.46972227,71.09
2676,0.3063,0.392462308,71.09
2677,0.3569,0.039914342,65.01
2678,0.3508,0.100130681,69.47
2679,0.2968,0.308610879,66.34
2680,0.2386,0.313689931,51.07
2681,0.1541,0.452853078,65.53
2682,0.0215,0.46717672,69.64
2683,0,0.501475958,71.29
2684,0,0.383504003,51.38
2685,0,0.800654787,51.38
2686,0,0.979764642,78.99
2687,0,0.985376097,67.47
2688,0,0.977022897,48.57
2689,0,0.999600212,48.57
2690,0,1,48.29
2691,0,0.996807744,45.83
2692,0,0.998645527,45.83
2693,0,0.946752296,45.83
2694,0,0.746536928,48.57
2695,0,0.710703961,28.63
2696,0.0092,0.810574266,46.8
2697,0.0916,0.820144523,49.97
2698,0.3281,0.710743559,52.29
2699,0.423,0.397928804,52.02
2700,0.4581,0.315548458,49.97
2701,0.4584,0.215424582,52.61
2702,0.4346,0.409706418,52.49
2703,0.3725,0.420910214,52.12
2704,0.3797,0.709433841,52.82
2705,0.266,0.787980851,51.06
2706,0.1099,0.534925402,140.95
2707,0.0132,0.688875533,139.95
2708,0,0.346331154,138.86
2709,0,0.790975752,138.86
2710,0,0.955899611,145.33
2711,0,0.873805406,51.06
2712,0,0.863947394,46.4
2713,0,0.920636161,33.63
2714,0,0.964249303,30.85
2715,0,0.945001972,29.11
2716,0,0.962630003,28.39
2717,0,0.994218862,28.39
2718,0,0.925814245,28.39
2719,0.0942,0.879391349,28.39
2720,0.2605,0.949268672,45.9
2721,0.4075,0.992969517,46.08
2722,0.5245,0.946224604,46.08
2723,0.6,0.907326851,47.33
2724,0.612,0.92203294,47.33
2725,0.6225,0.982246982,48.28
2726,0.7787,0.985415147,112.59
2727,0.5473,0.700928966,112.59
2728,0.4565,0.906720814,112.59
2729,0.323,0.625889422,112.59
2730,0.1512,0.257771905,112.65
2731,0.0499,0.928911385,114.84
2732,0,0.012988584,114.78
2733,0,0.422445189,115.3
2734,0,0.596016233,115.3
2735,0,0.079074944,48.23
2736,0,0.439831737,46.02
2737,0,0,45.9
2738,0,0.305289325,33.8
2739,0,0,33.8
2740,0,0.074138074,33.8
2741,0,0.257012344,33.63
2742,0.0005,0,33.8
2743,0.0872,0.018831638,66
2744,0.2712,0,67.2
2745,0.4665,0.042161767,68.75
2746,0.6087,0.139946773,68.75
2747,0.7054,0.134403847,68.75
2748,0.6586,0.267865397,68.75
2749,0.5991,0.308578364,68.75
2750,0.5881,0.362919087,68.75
2751,0.573,0.374263011,68.75
2752,0.4545,0.242345238,68.75
2753,0.3241,0.344397455,68.75
2754,0.1461,0.45680735,68.75
2755,0.0381,0.109764383,67.49
2756,0,0.104674778,66.71
2757,0,0.261866755,66.71
2758,0,0.562691616,68.75
2759,0,0.310833637,66.85
2760,0,0.725424277,66
2761,0,0.330347368,66
2762,0,0.251291986,49.67
2763,0,0.2761983,49.67
2764,0,0.138571143,49.3
2765,0,0.082099673,47.39
2766,0.0493,0.070976793,48.77
2767,0.0917,0,52.55
2768,0.2768,0,69.67
2769,0.4619,0,70.32
2770,0.6047,0,70.09
2771,0.7077,0,74.39
2772,0.6966,0,74.05
2773,0.6007,0.033183782,70.09
2774,0.5188,0.105898327,69.81
2775,0.4571,0.10490118,69.67
2776,0.3729,0.210328679,69.67
2777,0.2741,0.603670293,69.52
2778,0.1203,0.452737005,69.67
2779,0.0016,0.324959926,69.52
2780,0,0.254823122,69.52
2781,0,0.418795768,69.52
2782,0,0.441813216,70.09
2783,0,0.177795225,69.83
2784,0,0.024782692,56.61
2785,0,0,56.61
2786,0,0.062606589,55.93
2787,0,0.209821964,55.62
2788,0,0.655418857,54.58
2789,0,0.807446471,54.58
2790,0,0.996299835,54.58
2791,0.0835,0.993155074,33.67
2792,0.2597,0.990069135,33.89
2793,0.426,1,47.29
2794,0.5534,1,102.91
2795,0.7817,1,102.91
2796,0.6721,1,102.91
2797,0.6865,1,102.91
2798,0.6856,1,102.91
2799,0.6293,1,102.91
2800,0.513,1,102.91
2801,0.3588,1,101.72
2802,0.1693,1,102.91
2803,0.0613,1,102.91
2804,0,0.999208607,49.88
2805,0,1,49.88
2806,0,0.98513187,49.88
2807,0,0.969417691,49.88
2808,0,0.855485649,47.28
2809,0,0.85042705,46.79
2810,0,0.894960394,46.79
2811,0,0.958579363,33.89
2812,0,0.806901756,34.92
2813,0,0.732665806,33.89
2814,0.0969,0.791559825,33.89
2815,0.0994,0.701229408,48.53
2816,0.267,0.762039236,48.53
2817,0.4652,0.719806422,50.51
2818,0.6177,0.435295918,50.51
2819,0.7405,0.384708049,81.6
2820,0.7489,0.478386364,81.6
2821,0.7483,0.682502748,81.6
2822,0.7424,0.584726702,81.6
2823,0.6644,0.651640956,50.51
2824,0.5355,0.569482403,48.53
2825,0.3457,0.680533421,48.53
2826,0.15,0.773365668,50.51
2827,0.059,0.496306924,50.51
2828,0,0.100392793,50.51
2829,0,0.324132483,50.51
2830,0,0.517913666,63.23
2831,0,0.696136425,64.14
2832,0,0.646656145,50.51
2833,0,0.707153515,48.53
2834,0,0.850282605,48.53
2835,0,0.892488389,48.53
2836,0,0.895674402,47.32
2837,0,0.85302224,47.32
2838,0.0968,0.664214407,48.53
2839,0.0959,0.153840028,34.52
2840,0.2821,0.075782884,83.45
2841,0.4778,0.349547738,107.68
2842,0.6264,0.470138878,109.01
2843,0.7379,0.693116559,104.72
2844,0.758,0.882157295,96.93
2845,0.7581,0.902525798,72.26
2846,0.7456,0.909767799,72.26
2847,0.6691,0.881362521,71.84
2848,0.5448,0.879246252,71.84
2849,0.3721,0.994882947,72.26
2850,0.1593,0.996552225,72.26
2851,0.0698,0.991266092,72.26
2852,0,0.784531831,72.26
2853,0,0.781496157,72.26
2854,0,0.708308419,83.72
2855,0,0.695628962,83.45
2856,0,0.910142376,71.58
2857,0,0.836318749,71.44
2858,0,0.79478149,59.73
