T,solar,wind,price
2410,0.5463,0.038856283,59.57
2411,0.6386,0.031829014,59.57
2412,0.6422,0.051378038,59.57
2413,0.619,0.065047957,59.57
2414,0.535,0.083698675,59.57
2415,0.4947,0.117394306,53.46
2416,0.436,0.211323068,53.46
2417,0.31,0.504378438,59.57
2418,0.141,0.598919272,112.78
2419,0.0057,0.576928318,141.04
2420,0,0.245412409,110.75
2421,0,0.399470031,108.72
2422,0,0.354025811,59.57
2423,0,0.363210678,51.87
2424,0,0.323179245,51.71
2425,0,0.398632646,49.62
2426,0,0.341559738,48.95
2427,0,0.321574986,41.7
2428,0,0.396199942,41.7
2429,0,0.636986494,41.7
2430,0,0.890024364,41.7
2431,0.0646,0.637552381,47.29
2432,0.24,0.286298871,67.61
2433,0.4124,0.223013029,106.93
2434,0.5387,0.514375925,88.53
2435,0.5942,0.528874278,78.72
2436,0.5769,0.548655272,68.87
2437,0.5447,0.557774305,68.87
2438,0.5418,0.457361192,68.87
2439,0.534,0.583439648,67.61
2440,0.4351,0.72592026,67.61
2441,0.2974,0.435780674,68.87
2442,0.1269,0.461076498,77.74
2443,0.0095,0.124610268,79.23
2444,0,0.126709461,70.97
2445,0,0.135599941,70.97
2446,0,0.214279756,87
2447,0,0.129719689,106.93
2448,0,0.270967752,70.97
2449,0,0.416386485,54.5
2450,0,0.457104445,52.56
2451,0,0.574437618,52.56
2452,0,0.623902559,51.25
2453,0,0.674880862,49.76
2454,0,0.696119487,49.76
2455,0.0702,0.701763928,44.97
2456,0.2614,0.396576822,44.97
2457,0.4627,0.037886046,68.67
2458,0.6166,0.073010258,70.9
2459,0.7112,0.249430791,70.89
2460,0.716,0.370512515,68.2
2461,0.7297,0.230703786,65.18
2462,0.7274,0.22520043,66.21
2463,0.6825,0.488252103,62.49
2464,0.5492,0.434143692,56.83
2465,0.3739,0.530265331,56.7
2466,0.1552,0.697079122,58.19
2467,0.0324,0.852920771,64.47
2468,0,0.663789809,56.7
2469,0,0.686731339,44.96
2470,0,0.744635105,56.94
2471,0,0.782060266,59.02
2472,0,0.904454112,41.64
2473,0,0.83344537,41.64
2474,0,0.872471452,41.64
2475,0,0.892910719,33.79
2476,0,0.9560256,32.32
2477,0,0.992454171,33.79
2478,0,0.941938698,32.68
2479,0.0727,0.783872187,33.71
2480,0.2557,0.317019999,32.99
2481,0.4497,0.108912453,33.82
2482,0.5925,0.061030116,34.36
2483,0.704,0.091753475,64.08
2484,0.7225,0.165525734,78.03
2485,0.701,0.100399628,78.03
2486,0.6769,0.1118991,80.58
2487,0.5474,0.337886423,78.03
2488,0.3879,0.737042546,78.03
2489,0.2913,0.518634439,78.03
2490,0.1353,0.477877468,78.03
2491,0.0179,0.68678236,94.07
2492,0,0.666041672,82.19
2493,0,0.656133652,92.53
2494,0,0.731970549,107.07
2495,0,0.650233984,80.17
2496,0,0.48109597,63.54
2497,0,0.520463943,63.54
2498,0,0.641899228,63.54
2499,0,0.732715607,62.71
2500,0,0.773417711,62.71
2501,0,0.808750629,63.49
2502,0,0.668992579,63.54
2503,0.0607,0.371637166,48.57
2504,0.2295,0.274499536,49.16
2505,0.3989,0.098948047,113.15
2506,0.5445,0.245330244,113.15
2507,0.6313,0.243990541,113.15
2508,0.5756,0.377955258,125.11
2509,0.4796,0.712418675,113.15
2510,0.4497,0.855256557,113.15
2511,0.3945,0.79084897,107.74
2512,0.3274,0.812969089,107.74
2513,0.224,0.640697956,51.14
2514,0.1102,0.474223077,49.16
2515,0.0001,0.422053099,49.27
2516,0,0.618463397,49.42
2517,0,0.438436031,49.27
2518,0,0.626105309,49.27
2519,0,0.752179384,48.57
2520,0,0.696528912,39.59
2521,0,0.613559484,32.69
2522,0,0.462147623,29.9
2523,0,0.507815957,29.9
2524,0,0.652672887,29.9
2525,0,0.722796679,29.9
2526,0,0.664418638,29.9
2527,0.0551,0.392531037,48.58
2528,0.2308,0.199190825,51.49
2529,0.4115,0.035952754,68.26
2530,0.5502,0.009172102,69.21
2531,0.6653,0.041237064,68.26
2532,0.6636,0.205046117,67.17
2533,0.6573,0.465907693,67.17
2534,0.6282,0.638034105,67.17
2535,0.5712,0.796925068,65.24
2536,0.4475,0.80396539,67.17
2537,0.3088,0.780913413,68.26
2538,0.1392,0.889851213,69.21
2539,0.0306,0.986079097,69.26
2540,0,0.939447939,73.98
2541,0,0.902819037,81.21
2542,0,0.960468233,213.07
2543,0,0.857387066,82.01
2544,0,0.90534085,68.5
2545,0,0.917944729,61.94
2546,0,0.901073396,54.83
2547,0,0.906042993,48.41
2548,0,0.889222145,46.1
2549,0,0.98492676,46.06
2550,0,0.976108015,46.09
2551,0.0631,0.968707561,51.84
2552,0.2384,0.935186625,74.23
2553,0.4278,0.94315064,75.71
2554,0.5697,0.953453004,75.71
2555,0.6876,0.858917296,75.71
2556,0.6993,0.838973165,75.71
2557,0.6955,0.877581239,75.29
2558,0.6864,0.900133908,75.29
2559,0.6366,0.91574192,75.29
2560,0.5082,0.910446644,74.37
2561,0.3536,0.975965619,75.29
2562,0.1506,0.95604974,75.71
2563,0.0365,0.963989735,75.71
2564,0,0.969147563,75.71
2565,0,0.999655128,75.71
2566,0,0.999700069,79.88
2567,0,0.987511873,67.68
2568,0,0.973785877,51.84
2569,0,0.992778778,51.53
2570,0,0.97975421,51.53
2571,0,0.85868156,51.53
2572,0,0.833067417,51.53
2573,0,0.819394588,51.53
2574,0,0.702862144,51.84
2575,0.0781,0.662142217,30.25
2576,0.2608,0.27317673,47.8
2577,0.4544,0.196019024,64.56
2578,0.599,0.11621137,75.71
2579,0.7065,0.148018673,75.5
2580,0.7095,0.068012044,75.85
2581,0.6849,0.063723937,78.08
2582,0.697,0.070638545,67.01
2583,0.4869,0.0664322,60.92
2584,0.3611,0.075328082,64.98
2585,0.252,0.055218916,75.71
2586,0.1208,0.077642649,75.71
2587,0.0097,0.115959592,66.9
2588,0,0.333587497,66.4
2589,0,0.406694621,70.88
2590,0,0.403771102,78.21
2591,0,0.495507509,78.21
2592,0,0.269228637,64.21
2593,0,0.094686903,60.92
2594,0,0.103999287,60.92
2595,0,0.110131092,60.92
2596,0,0.133391038,60.92
2597,0,0.070407011,60.92
2598,0,0.052690938,62.76
2599,0.073,0.027336583,47.24
2600,0.2431,0.016642161,59.22
2601,0.4253,0.001341007,92.21
2602,0.575,0.001858538,115.32
2603,0.6945,0.017646773,92.21
2604,0.7176,0.026858099,106.13
2605,0.7241,0.060984112,104.88
2606,0.7208,0.071557008,92.21
2607,0.663,0.104437113,72.42
2608,0.5295,0.122194372,69.98
2609,0.3579,0.167964548,69.83
2610,0.1521,0.266000628,72.42
2611,0.0416,0.268262386,72.42
2612,0,0.480473816,67.4
2613,0,0.790232062,59.32
2614,0,0.718684316,54.43
2615,0,0.427998483,49.89
2616,0,0.512134552,49.71
2617,0,0.556285143,47.24
2618,0,0.74195385,46.45
2619,0,0.815063834,38.1
2620,0,0.760403335,38.1
2621,0,0.82598722,38.1
2622,0,0.643207908,46.45
2623,0.0778,0.424563438,40.89
2624,0.2571,0.11549288,60.86
2625,0.4415,0.018316062,65.04
2626,0.5769,0.011363408,68.8
2627,0.659,0.166303068,68.23
2628,0.648,0.445566475,65.53
2629,0.6455,0.830465078,62.72
2630,0.6584,0.905347824,53.53
2631,0.6393,0.950008452,37.35
2632,0.5194,0.989913881,38.94
2633,0.3527,0.998854756,38.94
2634,0.1498,0.991050839,62.72
2635,0.0324,0.969271839,62.72
2636,0,0.960272312,62.72
2637,0,0.908044934,62.72
2638,0,0.822279572,62.72
2639,0,0.811239302,58.62
2640,0,0.864066839,54.13
2641,0,0.725923657,38.94
2642,0,0.637541533,37.35
2643,0,0.588188767,38.94
2644,0,0.639882445,38.94
2645,0,0.560132444,35.15
2646,0,0.278311193,38.94
2647,0.0573,0.056279026,33.63
2648,0.1902,0.016153144,47.29
2649,0.3846,0.069562159,47.29
2650,0.508,0.114972293,47.29
2651,0.61,0.406488091,86.42
2652,0.6501,0.515793145,86.42
2653,0.6423,0.431263983,86.42
2654,0.6489,0.620127797,86.42
2655,0.5848,0.581953466,68.41
2656,0.4683,0.754083633,53.28
2657,0.3278,0.701711535,53.28
2658,0.1379,0.751851618,67.34
2659,0.0234,0.823325694,66.51
2660,0,0.807758808,66.51
2661,0,0.633965611,66.51
2662,0,0.584396243,86.42
2663,0,0.497815818,86.42
2664,0,0.459498703,74.03
2665,0,0.511757433,66.51
2666,0,0.446271092,53.28
2667,0,0.457763433,52.76
2668,0,0.849381983,52.76
2669,0,0.868076682,50.79
2670,0,0.808138132,50.79
2671,0.0323,0.596516013,50.52
2672,0.1293,0.398264378,67.43
2673,0.1894,0.471161753,89.61
2674,0.2513,0.571796894,73.69
2675,0.3005,0.685362875,71.09
2676,0.3063,0.626468122,71.09
2677,0.3569,0.199785739,65.01
2678,0.3508,0.316434324,69.47
2679,0.2968,0.555527568,66.34
2680,0.2386,0.56008029,51.07
2681,0.1541,0.672943592,65.53
2682,0.0215,0.68350327,69.64
2683,0,0.708149672,71.29
2684,0,0.619277,51.38
2685,0,0.894793153,51.38
2686,0,0.989830613,78.99
2687,0,0.992661119,67.47
2688,0,0.988444686,48.57
2689,0,0.999800086,48.57
2690,0,1,48.29
2691,0,0.998402596,45.83
2692,0,0.999322534,45.83
2693,0,0.973011971,45.83
2694,0,0.864023685,48.57
2695,0,0.843032598,28.63
2696,0.0092,0.90031898,46.8
2697,0.0916,0.90561831,49.97
2698,0.3281,0.843056083,52.29
2699,0.423,0.630815983,52.02
2700,0.4581,0.561737001,49.97
2701,0.4584,0.464138538,52.61
2702,0.4346,0.640083134,52.49
2703,0.3725,0.648775935,52.12
2704,0.3797,0.842278957,52.82
2705,0.266,0.887682855,51.06
2706,0.1099,0.731385946,140.95
2707,0.0132,0.829985261,139.95
2708,0,0.588499069,138.86
2709,0,0.889368176,138.86
2710,0,0.977701187,145.33
2711,0,0.934775591,51.06
2712,0,0.929487705,46.4
2713,0,0.959497869,33.63
2714,0,0.981961966,30.85
2715,0,0.972112119,29.11
2716,0,0.981137097,28.39
2717,0,0.997105241,28.39
2718,0,0.962192416,28.39
2719,0.0942,0.937758684,28.39
2720,0.2605,0.974304199,45.9
2721,0.4075,0.996478558,46.08
2722,0.5245,0.972740769,46.08
2723,0.6,0.95253706,47.33
2724,0.612,0.960225463,47.33
2725,0.6225,0.991083741,48.28
2726,0.7787,0.992680788,112.59
2727,0.5473,0.837215006,112.59
2728,0.4565,0.95221889,112.59
2729,0.323,0.791131735,112.59
2730,0.1512,0.507712424,112.65
2731,0.0499,0.96380049,114.84
2732,0,0.113967471,114.78
2733,0,0.649957836,115.3
2734,0,0.772020876,115.3
2735,0,0.281202674,48.23
2736,0,0.663198113,46.02
2737,0,0.012225868,45.9
2738,0,0.552529931,33.8
2739,0,0.004624517,33.8
2740,0,0.272283077,33.8
2741,0,0.506963849,33.63
2742,0.0005,0.009654612,33.8
2743,0.0872,0.137228414,66
2744,0.2712,0.061198622,67.2
2745,0.4665,0.205333307,68.75
2746,0.6087,0.374094605,68.75
2747,0.7054,0.366611302,68.75
2748,0.6586,0.517557144,68.75
2749,0.5991,0.555498302,68.75
2750,0.5881,0.602427661,68.75
2751,0.573,0.611770391,68.75
2752,0.4545,0.492285728,68.75
2753,0.3241,0.586853862,68.75
2754,0.1461,0.675875247,68.75
2755,0.0381,0.331307083,67.49
2756,0,0.323534817,66.71
2757,0,0.511729181,66.71
2758,0,0.750127733,68.75
2759,0,0.557524562,66.85
2760,0,0.851718426,66
2761,0,0.57475853,66
2762,0,0.501290321,49.67
2763,0,0.525545716,49.67
2764,0,0.372251451,49.3
2765,0,0.286530405,47.39
2766,0.0493,0.266414702,48.77
2767,0.0917,0.053566575,52.55
2768,0.2768,0.006901205,69.67
2769,0.4619,0.000900147,70.32
2770,0.6047,0.004880202,70.09
2771,0.7077,0.004560275,74.39
2772,0.6966,0.058072396,74.05
2773,0.6007,0.182164162,70.09
2774,0.5188,0.325420231,69.81
2775,0.4571,0.323884517,69.67
2776,0.3729,0.458616048,69.67
2777,0.2741,0.776962221,69.52
2778,0.1203,0.672857344,69.67
2779,0.0016,0.570052564,69.52
2780,0,0.504800081,69.52
2781,0,0.647144318,69.52
2782,0,0.664690316,70.09
2783,0,0.421657711,69.83
2784,0,0.157425195,56.61
2785,0,0.079824425,56.61
2786,0,0.250213087,55.93
2787,0,0.458063275,55.62
2788,0,0.809579432,54.58
2789,0,0.898580253,54.58
2790,0,0.998148203,54.58
2791,0.0835,0.99657166,33.67
2792,0.2597,0.995022178,33.89
2793,0.426,1,47.29
2794,0.5534,1,102.91
2795,0.7817,1,102.91
2796,0.6721,1,102.91
2797,0.6865,1,102.91
2798,0.6856,1,102.91
2799,0.6293,1,102.91
2800,0.513,1,102.91
2801,0.3588,1,101.72
2802,0.1693,1,102.91
2803,0.0613,1,102.91
2804,0,0.999604225,49.88
2805,0,1,49.88
2806,0,0.992538095,49.88
2807,0,0.984590113,49.88
2808,0,0.924924672,47.28
2809,0,0.922186017,46.79
2810,0,0.946023464,46.79
2811,0,0.979070663,33.89
2812,0,0.898277104,34.92
2813,0,0.855958998,33.89
2814,0.0969,0.889696479,33.89
2815,0.0994,0.837394416,48.53
2816,0.267,0.872948587,48.53
2817,0.4652,0.848414063,50.51
2818,0.6177,0.659769595,50.51
2819,0.7405,0.620248377,81.6
2820,0.7489,0.691654801,81.6
2821,0.7483,0.826137245,81.6
2822,0.7424,0.764674246,81.6
2823,0.6644,0.807242811,50.51
2824,0.5355,0.754640579,48.53
2825,0.3457,0.824944496,48.53
2826,0.15,0.879412115,50.51
2827,0.059,0.704490542,50.51
2828,0,0.316848218,50.51
2829,0,0.569326341,50.51
2830,0,0.719662189,63.23
2831,0,0.834347904,64.14
2832,0,0.80414933,50.51
2833,0,0.840924203,48.53
2834,0,0.922107697,48.53
2835,0,0.944716036,48.53
2836,0,0.946400762,47.32
2837,0,0.923592031,47.32
2838,0.0968,0.814993501,48.53
2839,0.0959,0.392224461,34.52
2840,0.2821,0.275286913,83.45
2841,0.4778,0.591225624,107.68
2842,0.6264,0.68566674,109.01
2843,0.7379,0.832536221,104.72
2844,0.758,0.93923229,96.93
2845,0.7581,0.950013578,72.26
2846,0.7456,0.953817487,72.26
2847,0.6691,0.938809097,71.84
2848,0.5448,0.937681317,71.84
2849,0.3721,0.997438192,72.26
2850,0.1593,0.998274624,72.26
2851,0.0698,0.995623469,72.26
2852,0,0.885738015,72.26
2853,0,0.884022713,72.26
2854,0,0.84161061,83.72
2855,0,0.834043741,83.45
2856,0,0.954013824,71.58
2857,0,0.914504647,71.44
2858,0,0.891505182,59.73
2859,0,0.756062925,59.73
2860,0,0.624320447,59.34
2861,0,0.650658846,59.34
2862,0.1109,0.41791147,59.73
2863,0.098,0.227316618,34.52
2864,0.2796,0.197689697,50.1
2865,0.4674,0.009953866,54.8
2866,0.6082,0.027504241,135.18
2867,0.7158,0.005858736,135.18
2868,0.6519,0.013680283,135.18
2869,0.6012,0.0217444,135.18
2870,0.5879,0.036498547,54.8
2871,0.5462,0.047859732,54.78
2872,0.4003,0.061036304,54.73
2873,0.2505,0.094535992,54.73
2874,0.1252,0.142269611,54.73
2875,0.0221,0.146869257,54.73
2876,0,0.380190849,51.35
2877,0,0.597841144,51.35
2878,0,0.870104373,52.81
2879,0,0.892681897,50.1
2880,0,0.963500559,34.52
2881,0,0.904402912,31.75
2882,0,0.892649829,31.75
2883,0,0.725231051,31.46
2884,0,0.403582931,31.46
2885,0,0.387330621,27.63
2886,0,0.500799417,34.52
2887,0.0012,0.336841017,41.27
2888,0.0441,0.55765754,59.23
2889,0.1344,0.63099134,65.43
2890,0.2087,0.583011806,63.09
2891,0.3106,0.51399076,63.99
2892,0.3357,0.432910025,59.23
2893,0.3555,0.230777949,66.07
2894,0.3706,0.26303786,66.07
2895,0.393,0.263038665,63.75
2896,0.3865,0.290300429,64.96
2897,0.2835,0.277673393,59.23
2898,0.1398,0.144734591,65.91
2899,0.0212,0.16236046,65.75
2900,0,0.114081487,63.46
2901,0,0.186135784,60.99
2902,0,0.303655148,66.14
2903,0,0.137192354,66.39
2904,0,0.142934874,53.26
2905,0,0.210029379,41.4
2906,0,0.213795006,41.27
2907,0,0.264399171,40.67
2908,0,0.115143105,38.57
2909,0,0.102250166,35.87
2910,0,0.092967756,41.27
2911,0.0938,0.165595308,37.61
2912,0.2344,0.100270882,63.05
2913,0.3352,0.150252432,65.48
2914,0.3986,0.10396263,64.53
2915,0.3991,0.074616842,64.53
2916,0.425,0.052779213,64.35
2917,0.5339,0.039966755,61.67
2918,0.5171,0.045301259,63.37
2919,0.5028,0.05080419,59.7
2920,0.4266,0.237791151,57.2
2921,0.3027,0.15261066,59.35
2922,0.1497,0.136822507,64.28
2923,0.0267,0.242305875,62.43
2924,0,0.362724751,56.19
2925,0,0.26703614,54.54
2926,0,0.550489247,62.72
2927,0,0.276308119,62.42
2928,0,0.213710472,40.62
2929,0,0.270290345,37.32
2930,0,0.273969084,40.62
2931,0,0.22969754,37.61
2932,0,0.019211553,37.32
2933,0,0.007007938,37.32
2934,0,0.024703423,37.61
2935,0.0066,0.035151035,39.84
2936,0.1643,0.124057449,65.77
2937,0.3256,0.147106171,69.79
2938,0.4547,0.143502802,65.19
2939,0.5008,0.037794344,46.37
2940,0.5252,0.007002949,46.37
2941,0.5246,0.04562841,48.32
2942,0.5286,0.013006161,33.83
2943,0.5154,0.017946957,33.83
2944,0.4331,0.012218932,33.83
2945,0.3071,0.001549017,33.83
2946,0.1464,0.009530869,104.08
2947,0.0363,0.017453384,123.83
2948,0,0.051982727,123.83
2949,0,0.071212023,123.83
2950,0,0.229385227,123.83
2951,0,0.164092064,123.83
2952,0,0.271427751,53.58
2953,0,0.26064831,47.93
2954,0,0.26560694,33.83
2955,0,0.442868412,33.83
2956,0,0.270196795,33.83
2957,0,0.181733817,27.63
2958,0,0.32709536,33.83
2959,0.0615,0.078453965,30.83
2960,0.1816,0.082316175,91.63
2961,0.3186,0.066816457,102.1
2962,0.4432,0.056379702,102.1
2963,0.4334,0.053580597,102.1
2964,0.4417,0.055410963,102.1
2965,0.4653,0.061774552,91.63
2966,0.4785,0.07340958,33.54
2967,0.4424,0.088290505,30.83
2968,0.4038,0.049839821,30.83
2969,0.275,0.123358771,30.83
2970,0.1259,0.122357666,30.83
2971,0.0128,0.051253762,33.54
2972,0,0.102205433,33.54
2973,0,0.146218002,33.54
2974,0,0.100362331,44
2975,0,0.049766321,33.54
2976,0,0.013628144,30.83
2977,0,0.009765155,33.54
2978,0,0.019475685,34.28
2979,0,0.008610829,30.83
2980,0,0.001322488,30.83
2981,0,0.003663757,30.83
2982,0,0.047659695,30.83
2983,0.0244,0.13577196,33.45
2984,0.1612,0.154757082,33.45
2985,0.2826,0.179219812,33.45
2986,0.4098,0.212454692,33.45
2987,0.4915,0.253979653,34.93
2988,0.5294,0.30552882,64.19
2989,0.51,0.367171258,97.3
2990,0.6343,0.163056701,88.87
2991,0.4632,0.088138208,64.19
2992,0.341,0.085198186,64.19
2993,0.2327,0.210894242,64.19
2994,0.1225,0.188792288,85.71
2995,0.0432,0.188285097,93.34
2996,0,0.196948916,87.07
2997,0,0.235095486,104.93
2998,0,0.130472749,102.54
2999,0,0.137097538,80.94
3000,0,0.086854994,64.19
3001,0,0.156206056,79.13
3002,0,0.161186516,64.19
3003,0,0.088083543,64.19
3004,0,0.048423029,64.19
3005,0,0.087389305,64.19
3006,0.0464,0.088434361,95.75
3007,0.1035,0.0619018,47.83
3008,0.2664,0.007552258,46.97
3009,0.4112,0.011671466,48.21
3010,0.5047,0.01212338,48.33
3011,0.5421,0.03071465,74.81
3012,0.5389,0.029424418,92.4
3013,0.5425,0.060495391,94.89
3014,0.5567,0.052444391,74.6
3015,0.561,0.089038178,73.36
3016,0.4936,0.189745083,73.36
3017,0.343,0.225921839,74.22
3018,0.1536,0.228374243,74.71
3019,0.0619,0.213328719,84.1
3020,0,0.36143294,82.49
3021,0,0.520770609,74.55
3022,0,0.518601179,93.04
3023,0,0.506269753,74.81
3024,0,0.380380273,73.36
3025,0,0.32842344,69.54
3026,0,0.283167988,52.95
3027,0,0.238639832,50.97
3028,0,0.185770363,50.69
3029,0,0.198102057,50.68
3030,0.08,0.285140961,53.4
3031,0.0962,0.173067495,51.97
3032,0.2692,0.030294113,74.76
3033,0.4479,0.002664566,81.58
3034,0.5826,0.000544502,74.76
3035,0.683,0.00012659,74.76
3036,0.6924,0.010280739,74.38
3037,0.6825,0.037925158,74.38
3038,0.6547,0.071150333,57.93
3039,0.5878,0.097108632,57.55
3040,0.4732,0.167708218,57.55
3041,0.3272,0.274339408,57.55
3042,0.153,0.731430054,57.93
3043,0.0376,0.892599821,57.84
3044,0,0.871335387,57.84
3045,0,0.839238405,57.84
3046,0,0.939807713,57.93
3047,0,0.817782223,57.84
3048,0,0.838768244,38.66
3049,0,0.753759146,38.66
3050,0,0.818361282,38.66
3051,0,0.827308655,38.27
3052,0,0.684568107,38.27
3053,0,0.616458297,36.29
3054,0.0003,0.438679606,36
3055,0.1183,0.532140076,30.46
3056,0.2276,0.637563169,52.11
3057,0.3245,0.756701291,52.11
3058,0.3045,0.859385669,74.96
3059,0.3433,0.992423952,74.96
3060,0.3785,0.993001223,163.66
3061,0.438,0.955697894,162.27
3062,0.364,0.97630465,160.3
3063,0.3523,0.924039364,55.91
3064,0.2649,0.671817899,54.54
3065,0.1739,0.686461329,54.92
3066,0.068,0.682016253,52.11
3067,0.0032,0.657146215,52.11
3068,0,0.673419714,38.44
3069,0,0.519614697,36.18
3070,0,0.640411735,36.47
3071,0,0.676599085,38.44
3072,0,0.637378752,36.18
3073,0,0.643109441,29
3074,0,0.637135029,24.99
3075,0,0.532372117,24.99
3076,0,0.408219665,5.03
3077,0,0.292900681,5.03
3078,0,0.203922421,16.86
3079,0.0147,0.13304314,32.12
3080,0.0856,0.099261224,56.33
3081,0.1722,0.088282295,74.15
3082,0.2509,0.081138767,59.11
3083,0.3024,0.064046592,70.97
3084,0.3723,0.061196946,71.61
3085,0.3725,0.052953579,71.61
3086,0.3379,0.053850345,71.61
3087,0.3128,0.059313841,70.42
3088,0.235,0.074160315,58.97
3089,0.1418,0.076405182,64.17
3090,0.0599,0.075681701,67.17
3091,0.0025,0.12047644,59.04
3092,0,0.227296039,58.14
3093,0,0.062451046,58.14
3094,0,0.05385983,62.58
3095,0,0.104401246,58.3
3096,0,0.076364011,45.04
3097,0,0.05094067,44.26
3098,0,0.294225633,44.26
3099,0,0.54358691,44.26
3100,0,0.875229418,42.15
3101,0,0.899357975,42.15
3102,0,0.891314983,42.15
3103,0.01,0.488436341,37.23
3104,0.1406,0.276441455,47.53
3105,0.2487,0.227234095,262.41
3106,0.373,0.145711273,73.97
3107,0.4494,0.391148657,68.32
3108,0.4989,0.589376807,67.95
3109,0.5063,0.667588055,73.97
3110,0.5298,0.589493513,73.97
3111,0.5309,0.77990973,67.95
3112,0.4408,0.812946975,67.95
3113,0.3139,0.822408676,67.95
3114,0.1579,0.727121055,73.97
3115,0.0659,0.574800253,91.77
3116,0,0.685357928,67.48
3117,0,0.784563363,67.48
3118,0,0.814962983,67.48
3119,0,0.658174694,67.48
3120,0,0.780261397,46.69
3121,0,0.85060513,46.69
3122,0,0.867227137,38.97
3123,0,0.870094657,33.87
3124,0,0.887990534,31.47
3125,0,0.790927351,31.47
3126,0.1153,0.688510418,33.87
3127,0.0994,0.735472679,25.89
3128,0.2756,0.875544786,33.74
3129,0.4609,0.959743679,33.74
3130,0.5865,0.888303876,57.18
3131,0.6153,0.910926521,57.18
3132,0.5241,0.850277483,74.09
3133,0.517,0.73807621,80.85
3134,0.5234,0.541107476,70.02
3135,0.5164,0.397713363,54.58
3136,0.4389,0.33019346,53.76
3137,0.3264,0.362714529,55.41
3138,0.1549,0.40110147,55.41
3139,0.0725,0.310333341,57.18
3140,0,0.167738348,57.18
3141,0,0.416329384,57.18
3142,0,0.564466715,84.47
3143,0,0.441436797,97.12
3144,0,0.649390578,97.12
3145,0,0.803497732,97.12
3146,0,0.673685372,90.39
3147,0,0.52364105,88.45
3148,0,0.568356812,75.57
3149,0,0.641629934,57.18
3150,0.1439,0.773510933,57.18
3151,0.0999,0.673880756,65.79
3152,0.273,0.395607084,67.06
3153,0.4545,0.247547835,67.06
3154,0.5942,0.283142418,69.2
3155,0.6924,0.397918344,82.04
3156,0.72,0.414991409,82.04
3157,0.7196,0.63662225,82.04
3158,0.716,0.777415037,82.04
3159,0.6301,0.838823497,69.2
3160,0.504,0.883798361,67.06
3161,0.3413,0.718775868,67.06
3162,0.1489,0.566871226,69.2
3163,0.0735,0.515267491,69.2
3164,0,0.732919335,69.2
3165,0,0.854892731,69.2
3166,0,0.810232878,69.2
3167,0,0.42628932,67.06
3168,0,0.323883951,67.06
3169,0,0.203840584,60.22
3170,0,0.12429709,60.22
3171,0,0.105586782,60.22
3172,0,0.099221423,58.02
3173,0,0.236332402,60.22
3174,0.0495,0.48113519,65.5
3175,0.1088,0.543331027,33.93
3176,0.215,0.360933632,46.97
3177,0.314,0.053237129,68.7
3178,0.4037,0.018676635,83.24
3179,0.4935,0.010698468,77.79
3180,0.5497,0.021810235,87.11
3181,0.6028,0.226451397,80.67
3182,0.6675,0.314413875,73.39
3183,0.5725,0.333514899,68.15
3184,0.4333,0.395902455,55.28
3185,0.3056,0.390643686,77.38
3186,0.1615,0.428160131,89.29
3187,0.0703,0.700381637,79.29
3188,0,0.499361366,71.1
3189,0,0.66386354,55.28
3190,0,0.665306687,81.2
3191,0,0.757035077,89.25
3192,0,0.635761678,52.82
3193,0,0.483524084,55.28
3194,0,0.479719639,55.28
3195,0,0.542838871,55.28
3196,0,0.469878137,55.28
3197,0,0.258200645,55.28
3198,0,0.310485005,55.28
3199,0.0825,0.077378958,47.38
3200,0.2082,0.069806412,98.6
3201,0.3309,0.021967601,98.6
3202,0.4573,0.012296347,98.6
3203,0.4965,0.009253903,98.6
3204,0.4893,0.011980887,98.6
3205,0.468,0.051685631,98.6
3206,0.4295,0.059238847,98.6
3207,0.4079,0.158115506,98.6
3208,0.3452,0.144902661,98.6
3209,0.2643,0.133198589,98.6
3210,0.1438,0.139185682,98.6
3211,0.0228,0.087008268,54
3212,0,0.195187181,47.77
3213,0,0.179966509,47.77
3214,0,0.157403246,47.77
3215,0,0.19122906,47.77
3216,0,0.1704344,34.76
3217,0,0.266042292,33.44
3218,0,0.512766659,31.46
3219,0,0.636849284,31.17
3220,0,0.415130705,31.17
3221,0,0.311827898,26.93
3222,0.0078,0.225111738,33.44
3223,0.121,0.267121613,19.23
3224,0.2329,0.16770789,47.84
3225,0.3461,0.305899918,47.84
3226,0.4434,0.406770229,47.84
3227,0.4744,0.558036208,58.03
3228,0.4548,0.741163313,58.03
3229,0.401,0.787802935,58.78
3230,0.3553,0.878122687,58.78
3231,0.3467,0.672685266,58.78
3232,0.3166,0.496185571,58.78
3233,0.2293,0.382842749,59.15
3234,0.0839,0.250267774,101
3235,0.002,0.168461964,101.46
3236,0,0.228989661,101.46
3237,0,0.221685231,101.46
3238,0,0.339726806,101.84
3239,0,0.102969393,104.79
3240,0,0.094162799,101.46
3241,0,0.069289848,89.24
3242,0,0.089939728,73.51
3243,0,0.154493064,73.28
3244,0,0.074749075,73.28
3245,0,0.074478939,73.28
3246,0,0.031306304,73.51
3247,0.0203,0.009391079,47.92
3248,0.1277,0.03910692,55.62
3249,0.1519,0.026967539,95.86
3250,0.2408,0.02579473,95.86
3251,0.4103,0.06104916,95.86
3252,0.3947,0.035635695,95.86
3253,0.4113,0.039361168,95.86
3254,0.4268,0.077041119,95.86
3255,0.4759,0.4247033,95.86
3256,0.4177,0.384795487,95.86
